species,lat_original,lon_original,error_original,date,year,month,day,sex,lat_higher_res,long_higher_res,error_higher_res
lasiurus_cinerius,34.899,-117.022,3,11/30/1965,1965,NOVEMBER,30,M,34.912,-117.011,1
lasiurus_cinerius,35.682,-116.423,1,11/6/1965,1965,NOVEMBER,6,M,35.682,-116.423,1
lasiurus_cinerius,34.421,-119.697,1,7/11/1965,1965,JULY,11,M,34.541,-119.667,5
lasiurus_cinerius,20.123,-155.594,3,1/7/1965,1965,JANUARY,7,M,20.115,-155.597,1
lasiurus_cinerius,20.123,-155.594,3,1/7/1965,1965,JANUARY,7,M,20.115,-155.597,1
lasiurus_cinerius,20.123,-155.594,3,1/7/1965,1965,JANUARY,7,M,20.115,-155.597,1
lasiurus_cinerius,20.123,-155.594,3,4/13/1965,1965,APRIL,13,M,20.115,-155.597,1
lasiurus_cinerius,20.083,-155.473,3,5/11/1965,1965,MAY,11,M,20.078,-155.472,1
lasiurus_cinerius,20.057,-155.492,1,6/25/1965,1965,JUNE,25,M,20.057,-155.492,1
lasiurus_cinerius,20.057,-155.492,1,7/10/1965,1965,JULY,10,M,20.057,-155.492,1
lasiurus_cinerius,46.872,-113.993,3,9/14/1965,1965,SEPTEMBER,14,M,46.869,-114.001,3
lasiurus_cinerius,32.176,-104.376,4,6/11/1965,1965,JUNE,11,M,32.182,-104.297,1
lasiurus_cinerius,33.397,-108.794,3,6/20/1965,1965,JUNE,20,M,33.392,-108.861,1
lasiurus_cinerius,35.078,-106.387,2,6/17/1965,1965,JUNE,17,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,6/17/1965,1965,JUNE,17,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,6/29/1965,1965,JUNE,29,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,6/29/1965,1965,JUNE,29,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,6/29/1965,1965,JUNE,29,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,6/29/1965,1965,JUNE,29,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/7/1965,1965,JULY,7,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/7/1965,1965,JULY,7,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/7/1965,1965,JULY,7,M,35.034,-106.374,1
lasiurus_cinerius,33.387,-108.474,2,6/20/1965,1965,JUNE,20,M,33.39,-108.572,2
lasiurus_cinerius,33.397,-108.794,2,6/20/1965,1965,JUNE,20,M,33.345,-108.854,1
lasiurus_cinerius,33.397,-108.794,2,6/20/1965,1965,JUNE,20,M,33.345,-108.854,1
lasiurus_cinerius,33.397,-108.794,2,6/20/1965,1965,JUNE,20,M,33.345,-108.854,1
lasiurus_cinerius,33.397,-108.794,2,6/20/1965,1965,JUNE,20,M,33.345,-108.854,1
lasiurus_cinerius,33.397,-108.794,2,6/20/1965,1965,JUNE,20,M,33.345,-108.854,1
lasiurus_cinerius,33.387,-108.474,2,6/21/1965,1965,JUNE,21,M,33.39,-108.572,2
lasiurus_cinerius,33.317,-108.883,1,6/18/1965,1965,JUNE,18,M,33.343,-108.855,1
lasiurus_cinerius,35.772,-78.639,3,4/12/1965,1965,APRIL,12,M,35.728,-78.677,1
lasiurus_cinerius,22.6,-103.867,5,11/16/1966,1966,NOVEMBER,16,M,22.666,-103.843,1.5
lasiurus_cinerius,31.93,-109.382,11,4/30/1966,1966,APRIL,30,M,31.884,-109.206,1
lasiurus_cinerius,31.93,-109.382,11,4/30/1966,1966,APRIL,30,M,31.884,-109.206,1
lasiurus_cinerius,31.93,-109.382,11,4/30/1966,1966,APRIL,30,M,31.884,-109.206,1
lasiurus_cinerius,32.423,-110.735,1,6/10/1966,1966,JUNE,10,M,32.423,-110.735,1
lasiurus_cinerius,33.119,-117.086,1,12/4/1966,1966,DECEMBER,4,M,33.119,-117.086,3
lasiurus_cinerius,41.601,-87.607,1,6/28/1966,1966,JUNE,28,M,41.601,-87.607,1
lasiurus_cinerius,39.829,-84.89,3,7/6/1966,1966,JULY,6,M,39.829,-84.89,3
lasiurus_cinerius,41.994,-93.874,1,8/15/1966,1966,AUGUST,15,M,41.994,-93.884,1
lasiurus_cinerius,31.75,-92.917,5,3/13/1966,1966,MARCH,13,M,31.484,-93.138,5
lasiurus_cinerius,48.233,-93.783,50,7/30/1966,1966,JULY,30,M,48.233,-93.783,50
lasiurus_cinerius,47.583,-92.501,50,7/30/1966,1966,JULY,30,M,47.894,-91.835,1
lasiurus_cinerius,42.829,-102.999,8.5,7/1/1966,1966,JULY,1,M,42.706,-102.92,1.5
lasiurus_cinerius,42.829,-102.999,8.5,7/1/1966,1966,JULY,1,M,42.706,-102.92,1.5
lasiurus_cinerius,42.829,-102.999,8.5,7/1/1966,1966,JULY,1,M,42.706,-102.92,1.5
lasiurus_cinerius,42.829,-102.999,8,7/20/1966,1966,JULY,20,M,42.718,-102.931,1
lasiurus_cinerius,42.829,-102.999,8,7/20/1966,1966,JULY,20,M,42.718,-102.931,1
lasiurus_cinerius,42.829,-102.999,8,7/20/1966,1966,JULY,20,M,42.718,-102.931,1
lasiurus_cinerius,42.829,-102.999,8,8/16/1966,1966,AUGUST,16,M,42.718,-102.931,1
lasiurus_cinerius,42.829,-102.999,8,8/16/1966,1966,AUGUST,16,M,42.718,-102.931,1
lasiurus_cinerius,34.214,-107.49,5,6/18/1966,1966,JUNE,18,M,34.266,-107.541,1
lasiurus_cinerius,34.214,-107.49,5,6/18/1966,1966,JUNE,18,M,34.266,-107.541,1
lasiurus_cinerius,35.163,-106.347,2.5,7/6/1966,1966,JULY,6,M,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,7/6/1966,1966,JULY,6,M,35.209,-106.309,1
lasiurus_cinerius,35.163,-106.347,2.5,7/6/1966,1966,JULY,6,M,35.219,-106.3,1
lasiurus_cinerius,35.163,-106.347,2.5,7/6/1966,1966,JULY,6,M,35.221,-106.282,1
lasiurus_cinerius,35.163,-106.347,2.5,7/6/1966,1966,JULY,6,M,35.223,-106.267,1
lasiurus_cinerius,35.163,-106.347,2.5,7/6/1966,1966,JULY,6,M,35.233,-106.254,1
lasiurus_cinerius,35.078,-106.387,2,6/23/1966,1966,JUNE,23,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/8/1966,1966,JULY,8,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,7/8/1966,1966,JULY,8,M,35.034,-106.374,1
lasiurus_cinerius,35.108,-106.372,1,6/14/1966,1966,JUNE,14,M,35.108,-106.372,1
lasiurus_cinerius,35.108,-106.372,1,6/18/1966,1966,JUNE,18,M,35.108,-106.372,1
lasiurus_cinerius,31.592,-108.724,1,9/24/1966,1966,SEPTEMBER,24,M,31.592,-108.724,1
lasiurus_cinerius,31.592,-108.724,1,9/24/1966,1966,SEPTEMBER,24,M,31.592,-108.724,1
lasiurus_cinerius,35.818,-106.625,1,7/13/1966,1966,JULY,13,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,7/14/1966,1966,JULY,14,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,7/15/1966,1966,JULY,15,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,7/15/1966,1966,JULY,15,M,35.818,-106.625,1
lasiurus_cinerius,39.759,-84.192,3,6/15/1966,1966,JUNE,15,M,39.759,-84.192,5
lasiurus_cinerius,43.96,-103.841,1,7/1/1966,1966,JULY,1,M,43.96,-103.841,1
lasiurus_cinerius,43.96,-103.841,1,7/1/1966,1966,JULY,1,M,43.96,-103.841,1
lasiurus_cinerius,43.96,-103.841,1,7/1/1966,1966,JULY,1,M,43.96,-103.841,1
lasiurus_cinerius,43.96,-103.841,1,7/1/1966,1966,JULY,1,M,43.96,-103.841,1
lasiurus_cinerius,43.96,-103.841,1,7/1/1966,1966,JULY,1,M,43.96,-103.841,1
lasiurus_cinerius,43.96,-103.841,1,7/1/1966,1966,JULY,1,M,43.96,-103.841,1
lasiurus_cinerius,43.96,-103.841,1,7/2/1966,1966,JULY,2,M,43.96,-103.841,1
lasiurus_cinerius,43.96,-103.841,1,7/2/1966,1966,JULY,2,M,43.96,-103.841,1
lasiurus_cinerius,43.96,-103.841,1,7/2/1966,1966,JULY,2,M,43.96,-103.841,1
lasiurus_cinerius,30.417,-107.917,10,9/30/1967,1967,SEPTEMBER,30,M,30.532,-107.906,1
lasiurus_cinerius,30.417,-107.917,10,9/30/1967,1967,SEPTEMBER,30,M,30.532,-107.906,1
lasiurus_cinerius,30.417,-107.917,10,9/30/1967,1967,SEPTEMBER,30,M,30.532,-107.906,1
lasiurus_cinerius,19.767,-104.367,20,4/30/1967,1967,APRIL,30,M,19.523,-104.202,5
lasiurus_cinerius,19.767,-104.367,20,4/30/1967,1967,APRIL,30,M,19.523,-104.202,5
lasiurus_cinerius,19.767,-104.367,20,4/30/1967,1967,APRIL,30,M,19.523,-104.202,5
lasiurus_cinerius,19.767,-104.367,20,4/30/1967,1967,APRIL,30,M,19.523,-104.202,5
lasiurus_cinerius,19.767,-104.367,20,4/30/1967,1967,APRIL,30,M,19.523,-104.202,5
lasiurus_cinerius,19.767,-104.367,20,4/30/1967,1967,APRIL,30,M,19.523,-104.202,5
lasiurus_cinerius,19.767,-104.367,20,4/30/1967,1967,APRIL,30,M,19.523,-104.202,5
lasiurus_cinerius,29.967,-110.217,11,8/25/1967,1967,AUGUST,25,M,27.021,-108.927,1
lasiurus_cinerius,35.833,-111.667,50,8/19/1967,1967,AUGUST,19,M,35.252,-111.399,1
lasiurus_cinerius,33.294,-111.096,5,7/20/1967,1967,JULY,20,M,33.278,-111.173,1
lasiurus_cinerius,33.294,-111.096,5,7/30/1967,1967,JULY,30,M,33.278,-111.173,1
lasiurus_cinerius,32.322,-110.809,3,11/2/1967,1967,NOVEMBER,2,M,32.33,-110.793,1
lasiurus_cinerius,32.322,-110.809,3,11/4/1967,1967,NOVEMBER,4,M,32.322,-110.809,1
lasiurus_cinerius,31.871,-109.233,0.5,10/28/1967,1967,OCTOBER,28,M,31.871,-109.233,0.5
lasiurus_cinerius,31.871,-109.233,0.5,10/28/1967,1967,OCTOBER,28,M,31.871,-109.233,0.5
lasiurus_cinerius,34.421,-119.697,1,1/30/1967,1967,JANUARY,30,M,34.421,-119.697,5
lasiurus_cinerius,34.421,-119.697,1,12/20/1967,1967,DECEMBER,20,M,34.421,-119.697,5
lasiurus_cinerius,41.85,-87.65,5,9/12/1967,1967,SEPTEMBER,12,M,41.726,-87.594,1
lasiurus_cinerius,42.011,-87.841,1,7/6/1967,1967,JULY,6,M,42.011,-87.841,1
lasiurus_cinerius,42.737,-84.484,2,11/5/1967,1967,NOVEMBER,5,M,42.737,-84.484,2
lasiurus_cinerius,36.567,-105.667,50,8/1/1967,1967,AUGUST,1,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/1/1967,1967,AUGUST,1,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/1/1967,1967,AUGUST,1,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/1/1967,1967,AUGUST,1,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/1/1967,1967,AUGUST,1,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/1/1967,1967,AUGUST,1,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/1/1967,1967,AUGUST,1,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/2/1967,1967,AUGUST,2,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/2/1967,1967,AUGUST,2,M,36.131,-105.514,1
lasiurus_cinerius,36.567,-105.667,50,8/2/1967,1967,AUGUST,2,M,36.131,-105.514,1
lasiurus_cinerius,35.799,-107.181,5,5/11/1967,1967,MAY,11,M,35.799,-107.181,3
lasiurus_cinerius,35.799,-107.181,5,5/11/1967,1967,MAY,11,M,35.799,-107.181,3
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,M,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/27/1967,1967,MAY,27,M,35.594,-105.223,3
lasiurus_cinerius,35.594,-105.223,3,5/27/1967,1967,MAY,27,M,35.594,-105.223,3
lasiurus_cinerius,35.594,-105.223,3,5/27/1967,1967,MAY,27,M,35.594,-105.223,3
lasiurus_cinerius,35.163,-106.347,2.5,6/1/1967,1967,JUNE,1,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,6/7/1967,1967,JUNE,7,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,6/23/1967,1967,JUNE,23,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,6/23/1967,1967,JUNE,23,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,6/23/1967,1967,JUNE,23,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,7/13/1967,1967,JULY,13,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,7/13/1967,1967,JULY,13,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,7/13/1967,1967,JULY,13,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,7/16/1967,1967,JULY,16,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,7/20/1967,1967,JULY,20,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,7/20/1967,1967,JULY,20,M,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.3,7/6/1967,1967,JULY,6,M,35.197,-106.308,1
lasiurus_cinerius,35.078,-106.387,2,6/23/1967,1967,JUNE,23,M,35.034,-106.374,1
lasiurus_cinerius,35.078,-106.387,2,6/23/1967,1967,JUNE,23,M,35.034,-106.374,1
lasiurus_cinerius,36.567,-105.045,2,6/13/1967,1967,JUNE,13,M,36.443,-104.955,1
lasiurus_cinerius,31.333,-109.088,2,9/8/1967,1967,SEPTEMBER,8,M,31.37,-109.018,1
lasiurus_cinerius,31.333,-109.088,2,9/8/1967,1967,SEPTEMBER,8,M,31.37,-109.018,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,32.805,-107.304,2,7/21/1967,1967,JULY,21,M,32.839,-107.627,1
lasiurus_cinerius,33.774,-107.613,2,6/5/1967,1967,JUNE,5,M,33.831,-107.571,1
lasiurus_cinerius,33.922,-106.865,2,6/23/1967,1967,JUNE,23,M,33.561,-107.384,1
lasiurus_cinerius,33.774,-107.613,2,6/25/1967,1967,JUNE,25,M,33.831,-107.571,1
lasiurus_cinerius,33.774,-107.613,2,6/25/1967,1967,JUNE,25,M,33.831,-107.571,1
lasiurus_cinerius,33.922,-106.865,2,6/30/1967,1967,JUNE,30,M,33.561,-107.384,1
lasiurus_cinerius,33.922,-106.865,2,6/30/1967,1967,JUNE,30,M,33.561,-107.384,1
lasiurus_cinerius,33.922,-106.865,2,7/7/1967,1967,JULY,7,M,33.561,-107.384,1
lasiurus_cinerius,33.922,-106.865,2,7/7/1967,1967,JULY,7,M,33.561,-107.384,1
lasiurus_cinerius,33.922,-106.865,2,7/8/1967,1967,JULY,8,M,33.561,-107.384,1
lasiurus_cinerius,33.922,-106.865,2,7/8/1967,1967,JULY,8,M,33.561,-107.384,1
lasiurus_cinerius,33.922,-106.865,2,7/8/1967,1967,JULY,8,M,33.561,-107.384,1
lasiurus_cinerius,33.41,-108.572,1,6/28/1967,1967,JUNE,28,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/29/1967,1967,JUNE,29,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/29/1967,1967,JUNE,29,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/30/1967,1967,JUNE,30,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/30/1967,1967,JUNE,30,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/30/1967,1967,JUNE,30,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/30/1967,1967,JUNE,30,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/30/1967,1967,JUNE,30,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/30/1967,1967,JUNE,30,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/30/1967,1967,JUNE,30,M,33.402,-108.581,1
lasiurus_cinerius,33.41,-108.572,1,6/30/1967,1967,JUNE,30,M,33.402,-108.581,1
lasiurus_cinerius,35.818,-106.625,1,5/17/1967,1967,MAY,17,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,5/17/1967,1967,MAY,17,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,5/17/1967,1967,MAY,17,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,5/17/1967,1967,MAY,17,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,5/17/1967,1967,MAY,17,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,5/17/1967,1967,MAY,17,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,5/17/1967,1967,MAY,17,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/4/1967,1967,JUNE,4,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/4/1967,1967,JUNE,4,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/4/1967,1967,JUNE,4,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/4/1967,1967,JUNE,4,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/4/1967,1967,JUNE,4,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/4/1967,1967,JUNE,4,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/14/1967,1967,JUNE,14,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/14/1967,1967,JUNE,14,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/14/1967,1967,JUNE,14,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/14/1967,1967,JUNE,14,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/14/1967,1967,JUNE,14,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/14/1967,1967,JUNE,14,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/21/1967,1967,JUNE,21,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/21/1967,1967,JUNE,21,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/21/1967,1967,JUNE,21,M,35.818,-106.625,1
lasiurus_cinerius,35.997,-106.826,1,7/10/1967,1967,JULY,10,M,35.997,-106.826,1
lasiurus_cinerius,35.997,-106.826,1,7/11/1967,1967,JULY,11,M,35.997,-106.826,1
lasiurus_cinerius,35.818,-106.625,1,7/18/1967,1967,JULY,18,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,7/18/1967,1967,JULY,18,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,7/19/1967,1967,JULY,19,M,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,7/19/1967,1967,JULY,19,M,35.818,-106.625,1
lasiurus_cinerius,36.156,-105.55,1,7/21/1967,1967,JULY,21,M,36.156,-105.55,1
lasiurus_cinerius,36.156,-105.55,1,7/21/1967,1967,JULY,21,M,36.156,-105.55,1
lasiurus_cinerius,36.156,-105.55,1,7/21/1967,1967,JULY,21,M,36.156,-105.55,1
lasiurus_cinerius,36.156,-105.55,1,7/21/1967,1967,JULY,21,M,36.156,-105.55,1
lasiurus_cinerius,36.156,-105.55,1,7/21/1967,1967,JULY,21,M,36.156,-105.55,1
lasiurus_cinerius,35.772,-78.639,3,4/7/1967,1967,APRIL,7,M,35.772,-78.639,5
lasiurus_cinerius,39.759,-84.192,3,7/3/1967,1967,JULY,3,M,39.759,-84.192,5
lasiurus_cinerius,39.72,-84.325,1,6/16/1967,1967,JUNE,16,M,39.72,-84.325,1
lasiurus_cinerius,43.767,-103.598,5.8,6/19/1967,1967,JUNE,19,M,43.841,-103.716,1.5
lasiurus_cinerius,44.194,-103.504,2,6/28/1967,1967,JUNE,28,M,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,6/28/1967,1967,JUNE,28,M,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,6/30/1967,1967,JUNE,30,M,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,7/1/1967,1967,JULY,1,M,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,7/1/1967,1967,JULY,1,M,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,7/1/1967,1967,JULY,1,M,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,7/1/1967,1967,JULY,1,M,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,7/2/1967,1967,JULY,2,M,44.198,-103.538,1
lasiurus_cinerius,30.417,-107.917,10,9/9/1968,1968,SEPTEMBER,9,M,30.532,-107.906,1
lasiurus_cinerius,30.417,-107.917,10,9/9/1968,1968,SEPTEMBER,9,M,30.532,-107.906,1
lasiurus_cinerius,30.417,-107.917,10,9/9/1968,1968,SEPTEMBER,9,M,30.532,-107.906,1
lasiurus_cinerius,30.317,-108.083,8,9/10/1968,1968,SEPTEMBER,10,M,30.331,-108.175,1
lasiurus_cinerius,30.317,-108.083,8,9/10/1968,1968,SEPTEMBER,10,M,30.331,-108.175,1
lasiurus_cinerius,31.867,-109.767,50,10/12/1968,1968,OCTOBER,12,M,31.867,-109.767,50
lasiurus_cinerius,31.867,-109.767,50,10/12/1968,1968,OCTOBER,12,M,31.867,-109.767,50
lasiurus_cinerius,31.549,-110.347,10,10/19/1968,1968,OCTOBER,19,M,31.866,-109.384,5
lasiurus_cinerius,31.549,-110.347,10,10/19/1968,1968,OCTOBER,19,M,31.866,-109.384,5
lasiurus_cinerius,34.133,-109.285,6,6/21/1968,1968,JUNE,21,M,34.041,-109.229,3
lasiurus_cinerius,31.904,-110.214,1,10/3/1968,1968,OCTOBER,3,M,31.904,-110.214,1
lasiurus_cinerius,31.871,-109.233,0.5,10/12/1968,1968,OCTOBER,12,M,31.871,-109.233,0.5
lasiurus_cinerius,31.871,-109.233,0.5,10/13/1968,1968,OCTOBER,13,M,31.871,-109.233,0.5
lasiurus_cinerius,31.871,-109.233,0.5,10/13/1968,1968,OCTOBER,13,M,31.871,-109.233,0.5
lasiurus_cinerius,33.613,-92.064,8,7/13/1968,1968,JULY,13,M,33.641,-92.196,1
lasiurus_cinerius,36.606,-118.062,1,6/14/1968,1968,JUNE,14,M,36.588,-118.069,1
lasiurus_cinerius,36.606,-118.062,1,6/15/1968,1968,JUNE,15,M,36.588,-118.069,1
lasiurus_cinerius,40.585,-105.084,7,6/21/1968,1968,JUNE,21,M,40.626,-105.223,2
lasiurus_cinerius,39.41,-105.323,4,1/20/1968,1968,JANUARY,20,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/11/1968,1968,JUNE,11,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
lasiurus_cinerius,39.41,-105.323,4,6/18/1968,1968,JUNE,18,M,39.387,-105.273,1
